UniqueCount	AmbigCount
49	0
0	143
0	111
1	123
0	114
3	116
3	36
0	8
0	7
0	8
1	835
22	835
1	0
0	835
29	1466
0	1252
0	1252
0	111
0	108
0	108
0	106
1	108
2	110
0	115
0	99
0	106
20	71
0	71
0	0
0	1234
61	1234
0	1417
62	1146
3116	0
8	3405
221	4157
3	1699
0	3401
1	42
4	42
1	42
0	0
431	2066
1	2066
1	52
77	52
1	404
0	412
1	387
1	406
0	400
0	464
3	3
0	3
72	188
0	187
23	188
130	173
2	173
25	0
3	0
3	60
11	60
131	0
0	916
0	897
0	884
0	887
1	901
1	930
0	882
0	851
42	0
255	0
2	31
1	33
0	36
0	33
0	36
152	0
1	193
25	193
2	193
0	0
0	0
18	112
0	114
0	72
0	63
249	1553
3	1553
0	0
0	0
1	15911
1	15740
2	16106
0	16107
0	16432
0	15784
0	16054
0	16131
0	0
0	60
0	61
0	60
1	63
0	49
1	32
0	62
300	0
0	0
0	0
0	0
84	0
0	48
0	49
0	62
11	60
0	45
0	61
14	13
0	13
77	0
0	0
0	0
170	0
8	317
56	317
3	235
23	235
0	75
0	93
0	113
0	66
0	84
0	104
2	45
0	2
0	2
0	0
2540	0
0	0
0	5
0	5
73	459
4	405
19	343
0	339
5	382
275	0
54	651
3	651
0	10
0	6
0	7
0	8
1	9
0	0
34	1451
220	1451
2	1588
0	1783
50	1677
1	1286
0	9
0	15
0	12
0	11
0	14
15	0
6	39
0	39
41	0
219	0
795	0
0	1909
0	1201
0	1898
152	2112
622	0
2	37
0	37
0	36
0	687
0	672
0	618
1	685
0	687
2	678
0	757
2	634
0	642
0	603
0	670
0	702
0	653
12	584
0	10
0	15
0	15
0	27
0	31
0	24
10	0
0	124
0	91
0	114
0	118
0	120
2	0
0	34
0	31
0	23
1	31
0	24
0	528
0	500
0	494
0	493
0	493
9	522
1	518
0	4
1	72
11	72
38	28
0	28
81	193
2	193
0	85
0	89
0	88
1	83
3	77
2	1
0	1
4	1
0	59
0	53
0	62
5	45
0	56
0	58
0	55
0	52
0	60
0	61
0	296
0	312
0	287
0	303
0	306
0	324
0	322
0	308
80	0
2	5074
7	5205
0	5548
0	5374
0	5204
5	5277
0	5363
4	5210
5	5019
15	5231
2	498
1	500
90	574
3	0
12	516
104	516
4	304
7	304
34	7
0	307
0	260
0	280
2	258
0	327
0	278
0	0
0	38
4	35
0	40
0	39
0	0
209	0
0	749
14	791
1	546
49	779
0	859
4	735
0	183
0	184
0	177
4	203
0	191
5	191
1	197
0	188
0	221
0	197
0	202
0	197
0	172
0	201
0	201
13	203
2	203
2	185
18	185
0	352
0	361
0	391
1	367
0	1634
0	1622
0	1643
0	1676
0	1601
2	828
14	917
0	625
0	0
237	0
0	87
51	87
0	52
0	189
0	213
7	195
0	201
0	200
2	187
1	172
10	126
2	0
0	0
101	0
164	0
3	22
1	22
0	0
0	3
1	3
0	0
7	2787
0	2861
8	2802
67	495
22	485
50	495
0	335
0	261
0	322
0	269
0	282
0	275
0	288
0	222
0	235
0	286
0	299
0	245
0	284
0	297
0	231
0	244
0	250
0	236
332	0
0	896
0	834
0	806
0	763
0	825
0	735
3	817
431	0
0	0
1583	0
0	316
0	360
0	339
1	324
0	289
0	338
0	317
0	290
0	317
1	314
0	340
0	319
2739	0
60	75
30	75
198	0
81	0
0	3
0	4
0	4
1	1583
2	1533
0	1708
13	1629
24	1419
0	0
0	23
0	21
0	24
0	21
0	0
2	0
0	0
5	307
23	307
58	439
0	439
0	1601
5	1765
70	1803
11	1754
127	0
0	92
0	116
0	91
0	119
0	98
0	97
0	94
0	93
0	109
0	76
0	100
0	98
0	91
0	113
971	0
0	5
1	5
0	0
402	0
158	0
2	4
0	4
0	4
1	693
2	693
7	693
0	741
0	741
0	0
0	0
256	0
89	0
43	0
0	0
0	0
0	0
0	0
4	0
0	289
0	289
0	308
0	289
0	202
78	0
0	2
4	12
0	2
0	12
0	0
0	0
20	0
1	219
36	219
0	10
0	7
2	7
0	8
0	7
0	5
6	728
2	560
51	786
0	0
4	0
42	2488
190	2488
0	0
0	10
0	10
0	10
0	10
0	6
0	6
0	0
0	0
6142	0
0	0
0	0
0	0
0	0
0	0
0	0
0	77
5	50
0	66
0	139
2	112
0	90
19	109
0	1
0	1
0	1
9	13
0	13
16	198
3	198
0	6
0	6
97	0
0	22
0	32
0	31
0	30
0	29
0	24
0	101
1	62
0	49
0	84
0	0
0	308
25	308
3	14
0	14
27	20
0	20
17	132
3	132
921	0
0	192
0	155
0	157
0	163
0	107
52	107
0	0
3	0
1	12903
2662	12903
0	0
21	0
18	0
0	0
0	71
25	71
311	0
1	0
0	954
0	1046
13	959
0	856
0	920
0	877
