UniqueCount	AmbigCount
129	0
0	154
1	114
3	139
1	131
0	133
4	61
0	11
0	11
1	9
1	1106
12	1106
4	0
0	931
35	1496
0	1229
0	1229
0	257
0	231
5	254
0	237
0	242
1	245
0	265
0	203
5	256
10	82
0	82
0	0
0	562
23	563
0	672
30	547
2781	0
4	1631
91	2111
0	1045
0	1629
1	26
2	26
0	26
0	0
160	913
1	913
1	31
61	31
4	1442
0	1407
4	1393
0	1480
0	1464
0	1605
0	0
0	0
71	330
0	330
29	330
161	202
4	202
135	0
1	0
1	70
10	70
105	0
0	1149
0	1148
0	1140
0	1138
0	1146
0	1156
0	1119
0	1110
39	0
526	0
17	261
2	267
1	270
0	265
0	268
482	0
1	308
17	309
10	309
0	0
0	0
22	185
0	201
2	117
0	112
247	1584
2	1584
0	0
2	0
1	8317
3	8157
4	8451
0	8455
0	8554
1	8238
1	8457
1	8436
0	0
0	168
0	173
0	168
10	178
0	138
5	106
0	173
443	0
1	12
7	13
1	13
213	0
0	24
0	24
0	33
11	33
0	26
0	33
14	13
0	13
115	0
0	0
0	0
397	0
8	460
45	460
0	498
50	498
0	146
0	167
0	187
0	141
0	162
0	182
1	87
0	2
1	2
0	0
3234	0
0	0
1	20
1	20
72	872
5	801
26	694
1	683
3	736
458	0
72	647
5	647
0	32
0	21
0	22
1	26
2	27
17	0
27	1779
231	1779
3	3033
0	3375
88	3163
5	2506
2	170
0	243
0	198
0	212
0	214
34	0
13	50
0	50
74	0
265	0
747	0
0	804
0	542
0	797
62	920
1161	0
15	108
1	108
0	108
1	1184
0	1118
0	1103
0	1149
2	1150
3	1160
0	1268
2	1085
0	1094
0	1087
0	1177
0	1190
0	1156
35	990
1	43
2	51
0	47
0	56
0	64
2	63
82	0
0	112
0	95
0	105
0	112
0	105
5	0
0	28
0	31
0	28
3	26
0	32
0	749
0	672
0	673
0	668
0	666
4	751
0	744
1	11
9	211
23	211
79	55
0	55
212	502
4	502
0	165
3	159
1	155
1	159
6	145
4	6
0	6
1	6
0	43
0	37
0	46
9	34
0	40
0	48
0	42
0	42
0	48
0	48
0	286
0	284
0	264
0	262
0	275
0	284
0	273
0	286
115	0
1	5273
5	5420
0	5807
0	5641
0	5461
6	5546
0	5665
1	5380
4	5319
9	5544
2	972
4	974
113	1084
4	0
27	869
235	869
16	1007
13	1007
16	3
0	214
0	193
0	222
2	187
0	243
0	205
0	0
0	43
0	48
0	49
0	49
0	0
123	0
1	655
17	706
2	490
65	698
0	766
3	671
0	212
1	223
0	208
4	239
0	229
1	226
5	241
0	203
0	259
0	232
0	247
1	221
1	195
0	235
0	232
16	189
3	189
0	145
34	145
0	477
0	488
0	523
0	506
0	2187
0	2168
0	2186
0	2244
0	2129
1	512
8	576
0	414
0	0
320	0
0	110
55	110
0	74
0	293
0	332
4	308
0	312
0	317
1	289
0	256
5	216
5	0
0	0
97	0
102	0
1	28
1	28
0	0
0	7
1	7
0	0
3	2634
0	2671
8	2632
96	444
24	425
40	444
0	517
0	405
0	489
0	414
0	443
0	438
0	466
0	363
0	392
0	451
0	479
0	405
0	439
0	467
0	364
0	393
0	416
0	384
345	0
0	2153
0	1936
0	1941
0	1818
0	2035
0	1823
12	1900
583	0
0	0
1497	0
0	362
0	395
0	371
8	352
0	344
0	377
4	374
0	339
0	353
4	356
0	355
0	331
1245	0
122	106
25	106
531	0
53	0
0	13
0	15
0	15
0	910
3	886
0	969
7	927
14	837
0	0
4	81
0	82
1	89
0	76
0	0
58	0
0	0
18	846
20	846
72	693
2	693
0	616
1	666
35	689
8	664
238	0
0	334
0	426
0	343
0	424
0	352
0	367
0	349
0	335
0	402
0	295
2	353
1	381
0	322
0	406
2000	0
0	40
2	40
0	0
454	0
28	0
6	42
0	42
1	42
2	410
0	412
9	411
1	428
0	426
0	12
6	12
140	0
65	0
118	0
0	0
0	21
0	18
3	18
19	0
5	356
1	356
0	392
0	356
1	300
74	0
6	4
5	13
