UniqueCount	AmbigCount
114	0
0	145
0	98
2	134
0	129
2	130
8	48
0	8
0	8
0	7
0	1192
17	1192
8	0
1	973
32	1555
1	1327
0	1327
0	284
0	273
7	282
0	263
0	274
2	278
0	299
0	237
3	285
12	69
0	69
0	0
0	573
24	574
0	685
15	578
2915	0
8	1711
91	2145
0	1015
0	1710
1	36
0	36
0	36
0	0
156	1060
0	1060
0	47
61	47
7	1442
1	1400
3	1389
3	1451
0	1420
0	1603
0	2
0	2
68	325
0	325
32	325
184	214
4	214
153	0
1	0
0	41
11	41
108	0
0	1151
0	1161
0	1141
0	1143
0	1163
1	1171
0	1133
0	1123
43	0
569	0
14	306
3	312
4	323
0	310
0	321
501	0
2	361
27	362
1	362
0	0
0	0
26	207
0	218
1	144
0	133
269	1715
3	1715
0	0
0	0
0	8774
2	8608
0	8900
0	8894
0	9013
1	8692
1	8875
1	8901
0	0
2	201
0	206
0	201
7	213
0	168
4	130
0	207
451	0
2	24
3	20
3	24
265	0
0	33
0	32
0	38
6	38
0	28
0	39
16	15
0	15
105	0
0	0
0	0
365	0
9	543
61	543
3	482
50	482
0	144
0	162
0	186
0	135
0	153
0	177
2	73
0	8
1	8
0	0
3395	0
0	0
1	9
1	9
80	914
9	839
29	728
0	712
2	771
470	0
97	697
0	697
0	39
1	31
0	33
1	31
2	32
11	0
25	1811
219	1811
3	3308
1	3737
90	3510
2	2745
0	159
0	221
0	179
0	196
0	203
35	0
5	59
0	59
99	0
242	0
770	0
0	849
0	550
0	844
45	949
1232	0
20	108
1	108
0	107
2	1296
0	1193
0	1207
2	1255
0	1257
4	1235
0	1376
1	1203
0	1209
0	1181
0	1294
0	1288
0	1261
40	1066
0	45
2	51
0	46
0	74
0	84
0	80
82	0
0	137
0	121
0	134
0	136
0	135
8	0
0	38
0	38
0	42
3	37
0	45
0	758
0	683
0	676
0	672
0	671
3	751
0	746
0	13
10	233
23	233
88	67
0	67
209	540
6	540
0	173
1	171
1	168
0	169
13	151
9	5
0	5
4	5
0	49
0	42
0	50
6	37
0	43
0	40
0	42
0	33
3	49
0	49
0	306
0	319
0	289
0	302
0	295
0	332
0	308
0	319
121	0
0	5575
2	5711
0	6098
0	5965
0	5753
2	5834
0	5951
3	5714
5	5606
7	5817
0	948
1	938
98	1062
5	0
22	1027
261	1027
17	1087
14	1087
21	3
0	209
0	181
0	208
3	174
0	236
1	193
0	0
0	41
3	44
0	45
0	43
0	0
130	0
0	724
13	772
1	586
46	766
0	847
5	725
0	217
0	232
0	212
2	241
2	234
7	236
2	248
0	221
0	267
0	228
0	251
2	233
1	195
0	251
0	245
18	213
2	213
0	191
50	191
0	511
0	531
0	576
2	545
0	2351
0	2317
0	2362
0	2400
0	2313
1	538
10	594
1	416
0	0
361	0
0	141
63	141
0	79
0	257
0	293
4	268
1	275
1	284
1	315
1	277
6	241
8	0
0	0
90	0
107	0
2	34
2	34
0	1
0	8
1	8
0	0
9	2709
0	2751
11	2709
84	503
23	476
56	503
0	511
0	402
0	488
0	419
0	441
0	434
0	457
0	365
0	387
0	442
0	465
0	395
0	441
0	464
0	372
0	394
0	410
0	377
360	0
0	2271
0	2086
0	2064
0	1959
0	2144
0	1937
18	2015
632	0
0	0
1665	0
0	384
0	415
0	393
4	366
0	390
0	423
4	379
0	360
0	401
1	375
0	373
0	351
1282	0
91	125
23	125
536	0
45	0
0	15
0	14
0	15
0	1012
1	967
0	1073
13	1031
14	933
0	0
7	102
1	85
6	105
0	95
0	0
56	0
3	0
27	791
21	791
79	776
1	776
0	655
2	701
35	730
9	701
267	0
0	330
0	441
0	336
0	448
0	355
0	371
0	363
0	355
0	414
0	278
0	359
1	379
0	331
0	423
2077	0
0	47
9	47
0	0
514	0
36	0
3	32
1	32
0	32
3	431
1	433
6	431
0	452
0	450
0	15
2	15
115	0
61	0
90	0
0	0
0	27
0	21
3	27
18	0
4	401
0	397
1	423
0	401
1	315
66	0
2	2
11	8
0	2
0	8
5	7
0	7
149	0
3	200
21	200
0	382
4	275
6	290
3	296
3	268
5	226
4	1176
0	935
52	1319
0	0
1	0
154	7396
570	7396
0	0
0	13
0	13
0	13
0	12
0	4
0	4
0	0
0	0
6236	0
0	0
0	0
0	1
0	1
0	0
0	0
1	82
2	51
1	66
0	167
3	139
0	106
12	131
0	4
0	4
0	4
2	5
0	5
9	105
0	105
1	2
0	2
149	0
0	16
0	16
0	19
0	16
0	19
0	16
0	182
1	110
0	101
0	155
0	0
0	113
6	113
4	5
0	5
9	10
0	10
17	129
5	129
258	0
0	221
0	185
0	168
4	198
0	148
40	148
0	0
20	0
0	8596
1454	8596
2	0
13	0
5	0
0	0
5	152
31	152
55	0
0	0
0	1052
0	1108
13	1072
1	937
0	946
0	1001
0	1159
0	1084
0	1033
0	1056
0	847
0	1107
0	1070
0	1019
0	1357
0	1302
0	1429
20	1401
76	1306
0	1521
10	1099
0	1210
0	240
0	195
0	192
12	163
301	0
0	872
16	911
0	855
5	934
0	927
12	933
2	1459
198	1459
10	0
0	834
1	844
0	938
2	776
0	739
0	783
0	909
0	865
0	982
12	843
1176	53
0	39530
466	39530
138	0
0	41
0	27
0	39
0	47
0	0
0	296
0	284
0	274
0	295
0	276
0	285
0	308
0	289
