UniqueCount	AmbigCount
148	0
0	230
2	178
1	207
2	199
2	207
10	89
0	55
1	53
0	46
1	1915
41	1915
17	0
1	1062
38	1775
0	1499
0	1499
0	102
0	87
2	94
0	98
1	89
0	93
0	97
0	88
3	94
38	158
2	158
0	0
0	1555
47	1557
0	1846
70	1542
3782	0
7	3214
218	4127
3	1995
1	3211
1	118
4	118
2	118
0	0
536	2435
1	2435
2	45
99	45
1	1469
0	1472
2	1384
2	1459
2	1424
0	1638
0	5
0	5
80	354
0	353
25	354
312	373
12	373
65	0
60	0
0	74
15	74
147	0
0	999
1	988
0	985
0	991
0	994
1	1000
0	970
0	957
46	0
478	0
12	168
1	171
1	175
0	170
0	174
17	0
2	409
30	410
3	410
0	0
0	0
24	212
0	232
1	128
0	125
563	3444
5	3444
0	0
0	0
0	11685
4	11604
1	11910
2	11878
0	12082
0	11641
0	11830
1	11936
0	0
1	567
0	586
0	566
17	599
0	454
14	343
1	578
780	0
0	2
1	3
0	3
246	0
0	79
0	81
0	109
10	107
0	75
0	107
6	11
1	11
163	0
0	0
0	0
189	0
7	574
62	574
1	875
84	875
0	189
0	213
0	236
0	177
0	201
0	224
1	106
0	5
2	5
0	0
2875	0
0	0
0	25
2	25
78	887
9	793
33	663
0	642
9	722
269	0
103	912
1	912
0	3
0	2
0	3
0	2
0	3
4	0
29	3005
370	3005
33	4401
0	5031
121	4707
3	3701
0	184
0	252
0	209
0	218
0	225
26	0
6	35
0	35
20	0
408	0
2234	0
0	3790
0	2471
0	3764
268	4317
1148	0
14	60
3	60
0	59
0	1142
0	1108
0	1042
1	1137
0	1138
2	1111
0	1237
0	1059
0	1065
0	1019
0	1135
0	1139
0	1107
39	981
1	15
2	19
0	14
1	35
0	37
0	35
11	0
0	149
0	133
0	145
0	152
0	142
13	0
0	54
0	48
0	46
1	49
0	44
2	649
1	591
0	591
1	585
0	585
6	649
2	639
0	12
4	244
25	244
37	26
0	26
136	387
4	387
0	132
0	134
1	131
0	129
8	110
6	10
0	11
4	11
0	65
0	58
0	65
3	47
0	58
0	63
0	58
0	56
0	65
0	65
0	301
0	290
0	288
0	277
0	307
0	306
0	296
0	317
154	0
0	5090
2	5214
0	5540
0	5389
0	5241
5	5320
0	5414
3	5242
11	5115
8	5266
0	1192
0	1181
145	1344
10	0
22	918
195	918
15	471
10	471
14	1
0	303
0	259
0	298
5	261
0	342
0	292
