UniqueCount	AmbigCount
117	0
0	212
1	164
3	179
6	173
3	186
10	62
0	22
0	21
0	18
3	1534
17	1534
16	0
1	1078
42	1849
0	1513
0	1513
0	36
0	33
1	34
0	32
0	36
0	32
0	36
0	29
0	36
39	156
3	156
0	0
1	1245
27	1245
2	1504
55	1235
2880	0
5	2067
168	2736
0	1336
1	2064
2	94
8	94
5	94
0	0
94	475
0	475
0	20
37	20
0	2140
2	2104
3	2069
2	2146
0	2092
0	2399
0	1
0	1
111	452
0	452
65	452
430	431
15	431
313	0
3	0
1	27
6	27
145	2
0	850
0	826
0	844
0	848
1	830
0	831
0	822
0	816
42	0
517	0
32	515
4	529
3	544
0	523
0	538
45	0
2	301
22	301
8	301
0	0
6	0
21	244
0	258
4	159
0	143
195	1356
7	1356
0	0
2	0
1	12372
4	12186
2	12505
0	12486
0	12736
1	12270
0	12474
1	12546
0	0
3	552
0	566
0	558
20	574
0	456
4	337
1	560
488	0
0	9
7	6
2	9
577	0
0	26
0	26
0	36
6	36
0	29
0	36
4	3
0	3
73	0
0	0
0	0
195	0
18	888
118	888
4	426
59	426
0	266
0	299
0	357
0	253
0	286
0	344
0	144
0	7
2	7
0	0
1829	0
0	0
1	39
1	39
115	1266
28	1139
24	969
1	941
4	1048
254	0
86	740
2	740
0	9
0	8
0	8
0	9
0	9
9	0
25	1568
205	1568
6	3528
0	4009
66	3699
2	2945
0	149
0	196
0	163
0	180
0	161
24	0
10	33
0	33
72	0
192	0
1200	0
0	2793
0	1907
1	2760
253	3231
1127	0
34	131
0	131
1	126
0	1056
0	1024
0	977
2	1035
0	1042
0	1040
0	1152
0	960
0	972
0	954
0	1053
0	1072
1	1028
42	893
0	43
4	50
0	43
0	75
0	88
1	85
120	0
0	105
0	93
0	99
0	105
0	99
10	0
0	45
0	44
0	46
6	43
0	49
5	681
0	622
0	622
0	615
0	615
7	681
1	674
0	27
6	202
25	202
97	63
0	63
200	495
3	495
0	188
7	192
3	185
0	181
11	168
5	9
0	9
4	9
0	47
0	40
0	52
6	38
0	45
0	44
0	41
0	37
0	46
0	48
0	510
0	514
0	480
0	484
0	493
0	538
0	497
0	534
145	0
3	4555
2	4626
0	4953
0	4816
1	4657
12	4714
0	4799
3	4660
12	4503
12	4668
1	1032
2	1075
157	1207
9	0
23	1157
318	1157
18	799
6	799
8	3
0	230
0	189
0	213
3	199
0	254
0	211
0	0
0	26
0	33
0	34
0	30
0	1
139	0
0	821
12	849
2	659
9	844
0	970
5	843
0	408
0	421
0	415
1	462
4	427
4	427
3	451
2	408
0	499
0	457
2	457
4	438
0	398
0	457
0	450
23	304
5	304
2	197
50	197
0	525
0	542
0	575
1	546
0	2873
0	2850
0	2895
0	2966
0	2802
2	454
7	524
1	367
3	0
545	0
0	169
69	169
0	88
0	256
0	308
4	270
1	294
2	294
0	338
1	303
12	254
7	0
0	0
206	0
256	0
5	63
2	63
0	1
2	27
6	27
1	0
8	3470
0	3556
10	3482
78	457
24	440
25	457
0	807
0	664
0	784
0	684
0	713
0	705
0	728
0	604
0	633
0	731
0	754
0	660
0	722
0	745
0	622
0	651
0	666
0	618
489	0
0	2618
0	2428
0	2407
0	2235
0	2425
0	2214
8	2286
680	0
1	0
1496	0
0	457
0	514
0	483
3	445
1	419
0	474
4	465
1	428
0	443
2	456
0	493
0	462
1753	0
160	128
23	128
698	0
47	0
0	14
0	16
0	17
0	607
0	591
0	656
4	614
5	559
0	0
3	109
0	97
4	119
0	102
0	0
27	0
2	0
28	722
29	722
57	397
0	397
0	981
6	1080
76	1125
23	1077
268	0
0	299
0	393
0	307
0	390
0	314
0	332
0	318
0	311
0	370
0	256
1	321
0	339
0	296
0	375
2182	0
0	52
7	52
0	0
486	0
125	0
6	37
0	37
0	37
2	242
2	247
14	246
1	252
0	247
0	29
5	29
194	0
30	0
87	0
0	0
0	37
0	30
3	30
5	0
9	358
0	358
0	408
0	358
0	299
73	0
0	2
6	10
0	2
0	10
1	2
2	2
32	0
0	52
2	52
0	182
1	131
6	140
0	130
1	133
1	116
14	1319
2	1052
72	1478
0	1
1	0
97	6904
829	6904
0	0
0	16
0	16
0	16
0	14
0	5
0	5
0	0
0	0
5158	0
0	0
0	0
1	4
0	4
0	0
0	0
1	40
2	17
0	31
0	59
2	54
0	28
10	48
0	3
0	3
0	3
3	8
0	8
62	604
2	604
0	8
0	8
164	0
0	19
0	25
0	27
0	24
0	26
0	20
0	217
0	124
0	122
0	176
1	0
0	149
13	149
1	6
0	6
4	7
0	7
19	202
3	202
405	0
0	189
0	170
0	153
0	162
0	147
62	147
0	1
18	0
4	7528
1156	7528
20	0
26	0
12	0
0	0
1	145
35	145
5	0
0	0
0	1899
0	1738
15	1924
1	1413
0	1593
0	1723
0	1914
0	1951
0	1775
0	1828
1	1507
0	2004
0	1934
0	1758
1	973
0	958
0	1033
18	1018
52	977
0	1132
3	800
0	859
0	431
0	356
0	331
10	307
373	0
0	374
6	390
0	330
1	347
0	394
5	361
1	2424
273	2424
49	0
2	1081
1	1039
0	1183
4	991
0	885
0	962
0	1161
0	1084
0	1261
22	1097
3495	10
0	7574
78	7574
15	0
0	68
0	47
2	61
0	74
1	0
0	392
0	380
0	370
0	397
0	377
0	391
0	388
0	368
0	381
0	361
1	343
0	373
0	363
0	398
0	372
0	373
0	430
0	459
0	436
