UniqueCount	AmbigCount
122	0
0	252
1	200
2	234
1	222
3	220
15	89
0	34
0	29
0	28
0	1940
43	1940
14	0
0	951
48	1586
0	1335
0	1335
0	111
0	90
4	95
0	109
2	98
1	103
0	106
0	93
4	104
27	162
2	162
0	0
0	1459
53	1460
2	1714
66	1449
3488	0
3	2755
223	3561
0	1760
2	2752
3	106
5	106
1	105
0	0
545	2696
0	2696
1	56
147	56
3	1187
2	1172
6	1124
0	1200
0	1169
0	1330
0	9
0	9
84	279
0	278
26	279
274	342
8	342
50	0
36	0
1	55
18	55
137	0
0	945
0	923
0	927
2	927
0	923
1	939
0	920
0	902
50	0
477	0
8	118
1	119
0	122
1	118
0	121
18	0
2	429
45	429
7	429
0	0
0	0
28	218
0	234
0	148
0	145
629	3519
6	3519
0	0
0	0
0	9450
1	9293
1	9575
0	9581
0	9747
1	9397
2	9542
1	9609
0	0
3	650
0	671
0	656
22	685
0	505
9	376
3	664
764	0
0	2
1	2
0	2
246	0
0	69
0	71
0	94
5	92
0	65
0	92
11	5
0	5
181	0
0	0
0	0
154	0
13	590
71	590
4	797
76	797
0	170
0	205
0	239
0	163
0	198
0	232
2	113
0	3
0	3
0	0
2712	0
0	0
0	7
0	7
101	963
14	870
39	761
1	748
8	801
278	0
103	916
1	916
0	8
0	8
0	8
0	7
0	8
9	0
34	3326
472	3326
34	4622
0	5259
163	4884
3	3801
0	156
0	222
0	180
0	192
0	193
20	0
4	26
0	26
21	0
441	0
2282	0
0	3572
0	2278
0	3538
284	4086
1162	0
8	59
0	59
1	57
0	1071
1	1016
0	969
0	1042
0	1043
1	1054
0	1160
2	978
0	981
0	951
0	1062
0	1063
0	1040
33	924
0	40
0	45
0	39
0	28
0	32
0	31
21	0
0	158
0	129
1	161
0	161
0	159
12	0
0	32
0	31
0	33
1	29
0	35
3	569
0	526
0	530
0	522
0	523
5	572
1	565
1	15
5	222
23	222
47	28
0	28
168	425
8	425
0	114
1	117
0	111
0	107
3	98
5	10
0	11
0	8
0	65
0	57
0	64
4	49
0	56
0	62
0	58
0	54
0	66
0	66
0	245
0	241
0	238
0	234
0	264
0	257
0	260
0	261
136	0
0	4718
5	4795
0	5128
0	5001
0	4832
4	4897
0	4975
6	4852
10	4679
17	4855
0	1063
3	1071
141	1209
13	0
20	853
226	853
8	433
11	433
9	6
0	278
0	236
0	291
3	232
0	333
0	273
0	0
0	41
2	41
0	44
0	40
0	0
328	0
2	1034
14	1094
0	810
37	1085
0	1227
3	1034
0	321
0	345
0	326
9	359
0	351
4	325
4	359
0	310
0	395
0	357
3	363
9	348
0	316
0	364
0	356
23	277
2	277
1	184
29	184
0	745
0	769
0	838
1	796
0	2505
0	2483
0	2514
0	2588
0	2431
0	780
15	872
0	585
0	0
426	0
0	157
76	157
0	87
0	262
0	290
5	268
4	268
5	283
1	347
3	324
7	253
5	0
0	0
120	0
178	0
13	112
7	112
0	3
1	9
1	9
0	0
11	2728
0	2794
8	2745
112	570
32	557
65	570
0	521
0	448
0	536
0	474
0	473
0	465
0	450
0	405
0	404
0	474
0	459
0	412
0	485
0	470
0	423
0	422
0	399
1	425
408	0
0	2005
0	1855
0	1825
0	1720
0	1870
0	1690
17	1835
626	0
1	0
1908	0
0	395
0	449
0	419
3	395
0	384
0	431
6	411
0	371
0	401
0	394
0	415
0	385
2161	0
115	109
22	109
813	0
61	0
0	10
0	11
0	11
3	3172
6	3079
0	3434
40	3247
43	2895
0	0
1	63
0	59
5	69
1	59
0	0
32	0
0	0
18	427
12	427
68	542
1	542
0	1122
3	1225
60	1263
17	1222
233	0
0	68
0	82
0	71
0	91
0	77
0	75
0	75
0	71
0	81
0	61
0	74
0	79
0	64
0	82
1265	0
0	8
0	8
0	0
729	0
202	0
3	10
1	10
0	10
5	1148
2	1149
8	1146
0	1211
0	1210
0	44
10	44
292	0
113	0
41	0
0	0
1	20
0	16
2	19
8	0
4	393
0	392
0	431
0	393
3	315
158	0
2	12
15	39
0	12
0	39
23	6
2	6
56	0
2	178
16	178
0	50
0	37
5	33
2	38
0	33
1	27
9	1169
0	881
56	1279
0	0
1	0
88	5866
661	5866
0	0
0	20
0	19
0	19
0	17
2	14
0	14
0	0
0	0
6896	0
0	0
