UniqueCount	AmbigCount
127	0
0	134
0	96
0	123
0	117
0	117
2	35
0	9
0	8
0	9
1	1122
23	1122
10	0
1	796
23	1249
1	1063
0	1063
0	23
0	20
0	23
0	21
0	23
0	21
0	23
0	18
0	23
5	78
0	78
0	0
0	1014
30	1017
0	1194
39	993
2392	0
12	2100
124	2716
1	1234
2	2098
0	53
8	53
0	53
0	0
268	1643
0	1643
1	39
67	39
3	1777
1	1684
5	1676
3	1787
0	1755
0	1961
0	1
0	1
62	296
0	296
24	296
259	308
11	308
138	0
17	0
1	35
3	35
118	0
0	753
0	740
0	744
0	747
1	743
0	748
0	736
0	728
28	0
344	0
15	191
0	193
3	197
0	191
0	195
38	0
2	336
20	337
4	337
0	0
0	0
23	156
0	162
1	110
0	102
262	1550
3	1550
0	0
1	0
1	7634
0	7554
1	7804
0	7773
0	7859
0	7563
0	7747
1	7776
0	0
2	476
0	487
0	478
11	494
0	389
10	301
0	483
439	0
0	3
0	0
2	3
179	0
0	43
0	45
0	60
5	58
1	46
0	58
6	5
1	5
93	0
0	0
0	0
163	0
6	444
45	444
2	611
61	611
0	171
0	193
0	216
0	167
0	189
0	212
0	95
0	4
1	4
0	0
1685	0
0	0
0	10
2	10
61	840
5	778
24	657
2	644
2	691
224	0
62	572
1	572
0	8
0	7
0	7
0	7
0	5
14	0
32	2168
271	2168
6	2712
0	3028
62	2883
5	2203
0	496
0	703
0	571
2	607
0	625
20	0
2	20
0	20
23	0
241	0
1030	0
0	2755
0	1802
0	2732
183	3099
949	0
11	58
0	58
0	56
2	1028
0	919
0	959
1	997
0	999
2	995
0	1088
2	959
0	966
0	945
1	1023
0	1021
0	1003
38	801
0	22
2	26
0	20
0	45
0	52
0	50
85	0
0	112
0	92
0	110
0	110
0	112
6	0
0	30
0	30
1	30
1	30
0	32
0	634
0	570
0	570
0	565
0	566
2	633
1	628
0	16
2	97
8	97
43	38
0	38
93	321
8	321
0	103
0	102
0	101
0	101
3	91
6	4
0	4
1	4
0	51
0	41
0	51
4	35
0	41
0	46
0	42
0	36
2	52
0	52
0	221
0	219
0	215
0	213
0	221
0	229
0	219
0	231
77	0
0	3716
2	3749
0	4020
0	3958
0	3763
6	3823
0	3934
3	3760
6	3677
12	3822
0	839
2	850
102	945
5	0
14	719
205	719
18	483
7	483
11	3
0	178
0	165
0	190
1	158
0	203
0	178
0	0
0	25
2	25
0	27
0	26
0	0
147	0
0	638
11	660
0	526
16	654
0	760
7	660
0	246
0	252
0	226
8	274
1	253
1	248
1	265
1	244
0	293
0	247
1	266
3	246
0	200
0	272
0	268
13	188
2	188
1	201
25	201
0	510
0	529
0	574
2	550
0	1713
0	1680
0	1700
0	1740
0	1673
0	412
9	458
0	327
1	0
261	0
0	114
48	114
0	54
0	175
0	202
5	188
1	190
2	193
1	288
0	265
9	201
5	0
0	0
110	0
105	0
5	50
1	50
1	1
0	4
0	4
0	0
7	2148
0	2196
2	2164
55	420
24	406
44	420
0	510
0	405
0	480
0	427
0	458
0	441
0	471
0	388
0	419
0	440
0	470
0	418
0	430
0	460
0	377
0	408
0	421
0	374
324	0
0	1814
0	1670
0	1636
0	1561
0	1705
0	1527
13	1615
497	0
0	0
1295	0
0	270
0	301
0	282
2	267
0	275
0	295
0	286
0	262
0	276
1	271
0	279
0	260
1383	0
79	77
22	77
820	0
49	0
0	3
0	3
0	3
0	964
2	899
0	1022
9	987
12	900
0	0
6	63
0	54
4	68
0	60
0	0
62	0
0	0
14	560
13	560
26	404
5	404
0	715
0	757
47	789
7	757
166	0
0	127
0	162
0	126
0	166
0	139
0	131
0	121
0	117
0	151
0	104
0	132
0	135
0	121
0	154
1276	0
0	10
1	10
0	0
407	0
30	0
2	15
0	15
0	15
1	655
1	657
8	654
1	681
0	679
0	61
17	61
134	0
78	0
73	0
0	0
0	60
0	49
4	54
9	0
1	337
1	336
0	370
0	337
0	264
63	0
2	7
5	22
0	7
0	22
13	6
0	6
140	0
1	31
8	31
0	64
1	51
0	48
0	46
0	44
2	36
9	809
1	606
27	879
0	0
2	0
50	4036
367	4036
0	0
0	10
0	10
0	10
0	9
1	13
0	13
0	0
0	0
4774	0
0	0
0	0
0	2
0	2
0	0
0	0
0	60
0	48
0	56
0	114
0	93
0	78
4	100
0	9
0	9
0	9
4	8
0	8
19	438
4	438
0	16
0	16
307	0
0	22
0	27
0	26
0	28
0	27
0	21
0	154
6	95
0	98
0	116
0	0
0	148
13	148
4	15
0	15
34	28
0	28
9	127
5	127
578	0
0	163
0	137
0	130
1	140
0	133
41	133
0	0
18	0
1	7900
1190	7900
0	0
37	0
9	0
0	0
2	144
52	144
21	0
0	0
0	1158
0	1187
14	1168
0	995
