UniqueCount	AmbigCount
53	0
0	174
1	123
0	159
1	151
2	155
7	52
0	20
0	13
0	17
0	826
18	826
4	0
3	896
24	1542
0	1329
0	1329
0	102
0	96
3	96
0	96
0	94
3	96
0	102
0	90
2	96
19	82
0	82
0	0
0	1190
34	1190
1	1414
45	1181
3133	0
2	3397
212	4123
4	1725
0	3395
4	45
4	45
0	45
0	0
465	2016
0	2016
0	55
89	55
7	448
0	454
1	438
1	452
0	442
0	513
2	8
0	8
52	205
0	204
24	205
147	206
1	206
14	0
3	0
1	65
13	65
141	0
0	889
1	881
0	872
1	881
1	891
0	896
0	861
0	844
34	0
270	0
6	29
0	32
0	32
0	32
0	32
170	0
0	169
13	169
1	169
0	0
0	0
17	142
0	136
2	85
0	71
247	1417
2	1417
0	0
0	0
3	15906
0	15776
1	16121
0	16144
0	16445
1	15845
0	16068
1	16159
0	0
0	62
0	67
0	62
4	67
0	50
2	34
0	62
302	0
0	7
0	5
0	7
83	0
0	50
0	49
0	67
6	67
0	49
0	68
9	12
0	12
57	0
0	0
0	0
149	0
3	342
50	342
0	256
24	256
0	59
0	73
0	93
0	55
0	69
0	89
1	39
0	1
0	1
0	0
2390	0
0	0
0	2
1	2
57	411
3	350
33	307
0	304
5	351
283	0
73	641
0	641
0	5
0	4
0	5
0	4
0	5
5	0
21	1460
204	1460
3	1564
0	1775
50	1679
4	1287
0	9
0	12
0	10
0	9
0	11
28	0
9	49
0	49
34	0
228	0
781	0
0	1894
0	1222
0	1891
167	2095
615	0
3	30
0	30
0	28
1	679
0	672
1	617
0	661
0	661
5	672
0	751
2	613
0	616
0	603
0	673
0	690
0	656
16	582
0	23
1	28
0	27
0	19
0	27
1	26
13	0
0	109
0	88
0	108
0	112
0	105
4	0
0	30
0	23
0	23
2	30
0	16
1	567
0	520
0	517
0	512
1	512
13	564
0	558
0	12
1	65
8	65
48	23
0	23
102	168
0	168
0	108
0	105
0	104
0	103
9	97
6	6
0	6
6	6
0	65
0	51
0	67
11	42
0	53
0	57
0	51
0	43
0	65
0	65
0	290
0	298
0	290
0	298
0	302
0	317
0	310
0	309
68	0
1	5079
3	5211
0	5608
0	5458
0	5277
1	5358
0	5454
2	5238
8	5123
12	5330
1	503
1	510
67	586
8	0
6	548
118	548
3	303
3	303
20	10
0	313
0	264
0	291
0	271
0	340
0	295
0	0
0	32
2	33
0	34
0	34
0	0
237	0
0	753
15	767
0	521
38	758
0	854
1	744
1	188
0	186
0	186
4	214
1	194
7	204
0	216
3	198
0	236
0	215
0	220
2	219
1	197
0	207
0	212
14	181
0	181
1	172
20	172
0	344
0	358
0	376
0	363
0	1659
0	1631
0	1671
0	1714
0	1616
3	844
9	958
0	627
0	0
231	0
0	109
40	109
0	52
0	206
0	235
6	216
0	225
2	227
1	189
0	174
3	105
4	0
0	0
88	0
169	0
5	39
2	39
0	0
0	1
