UniqueCount	AmbigCount
80	0
0	146
1	112
1	132
1	127
0	125
8	54
0	16
0	15
0	15
2	886
17	886
2	0
1	894
50	1526
0	1271
0	1271
0	106
0	98
2	102
0	103
0	86
1	101
0	105
0	96
1	102
20	72
0	72
0	0
0	1111
30	1111
0	1313
33	1050
3284	0
10	3092
244	4031
1	1968
2	3089
2	50
2	50
0	49
0	0
419	2092
0	2092
0	44
103	44
1	467
0	463
2	454
0	465
0	459
0	526
1	6
0	6
47	180
0	180
20	180
159	176
5	176
20	0
5	0
0	53
11	53
143	0
0	1042
0	1019
0	1025
1	1021
0	1015
0	1031
0	1007
0	990
37	0
268	0
9	58
1	59
1	61
0	59
0	61
188	0
0	198
26	198
5	198
0	0
0	0
16	122
0	126
0	70
0	66
220	1386
1	1386
0	0
0	0
1	16156
1	15883
2	16304
0	16319
0	16649
1	16015
1	16313
1	16376
0	0
0	45
0	46
0	45
6	47
0	39
0	32
0	46
352	1
1	2
2	3
0	3
54	0
0	32
0	34
0	53
5	51
0	33
0	51
13	6
0	6
88	0
0	0
0	0
141	0
8	313
43	313
0	256
28	256
0	77
0	87
0	103
0	77
0	87
0	103
2	52
0	1
0	1
0	0
2713	0
0	0
0	3
2	3
57	573
6	500
9	434
1	424
4	483
309	0
73	621
2	621
0	5
0	4
0	5
1	4
0	4
4	0
36	1489
187	1489
6	1569
0	1754
44	1635
1	1277
0	27
0	28
0	28
0	27
0	25
33	0
8	45
0	45
26	0
271	0
698	0
0	1575
0	1041
0	1560
134	1786
642	0
9	42
1	42
0	41
0	715
0	703
0	658
2	685
1	687
0	722
0	780
1	633
0	643
0	642
0	708
0	728
0	688
21	590
0	18
4	22
0	21
0	22
0	26
0	26
6	0
0	118
0	98
0	112
0	116
0	114
2	0
0	38
0	33
0	30
2	33
0	32
2	556
0	508
0	503
1	502
0	501
2	551
3	547
0	8
1	76
8	76
26	16
0	16
86	212
6	212
0	83
3	77
2	69
2	73
3	71
8	2
0	2
4	2
0	48
0	41
0	50
2	36
0	43
0	46
0	41
0	39
2	48
0	48
0	327
0	330
0	310
0	313
0	335
0	342
0	338
0	339
95	0
0	5265
4	5406
0	5750
0	5587
0	5422
5	5498
0	5601
2	5406
5	5273
13	5480
0	618
0	645
75	714
4	0
18	558
161	558
15	313
8	313
31	4
0	317
0	264
0	307
1	272
0	360
0	303
0	0
0	38
0	40
0	42
0	42
0	0
252	0
0	685
7	722
1	550
35	714
0	805
4	670
0	196
0	217
0	201
3	217
1	218
2	214
1	223
1	210
0	243
0	211
1	224
7	209
1	180
0	233
0	226
19	214
1	214
1	154
20	154
0	391
0	403
0	437
0	407
0	1814
1	1802
0	1834
0	1875
0	1773
1	878
17	982
0	656
0	0
212	0
0	96
44	96
0	57
0	199
0	228
6	205
0	215
2	215
4	197
1	186
2	144
3	0
0	0
110	0
143	0
3	41
4	41
2	0
0	0
1	0
0	0
8	2611
0	2672
8	2609
82	464
25	454
44	464
0	347
0	292
0	347
0	298
0	305
0	310
0	310
0	261
0	268
0	320
0	320
0	278
0	310
0	310
0	261
0	268
0	273
0	273
384	0
0	994
0	899
0	878
0	838
0	933
0	817
5	882
467	0
0	0
1473	0
0	320
0	360
0	332
1	325
0	313
0	351
0	335
0	295
0	323
2	315
0	336
0	308
2911	0
88	83
15	83
266	0
76	0
0	10
0	11
0	11
1	1515
1	1519
0	1669
19	1580
20	1380
0	0
1	35
0	35
2	41
0	33
0	0
8	0
0	0
9	276
6	276
56	518
0	518
0	1461
4	1599
90	1656
23	1592
160	0
0	119
0	138
0	120
0	143
0	126
0	126
0	118
0	114
0	136
0	109
1	124
0	130
0	109
0	136
1122	0
0	3
0	3
0	0
455	0
165	0
0	2
0	2
0	2
2	850
3	852
6	849
0	878
0	876
0	4
0	4
205	0
101	0
37	0
0	0
0	6
0	3
1	6
6	0
3	258
0	257
1	290
1	258
0	210
88	0
1	1
5	13
0	1
0	13
0	0
0	0
5	0
0	258
33	258
0	16
0	14
0	10
0	14
0	10
0	8
6	720
2	549
23	791
0	0
1	0
54	2674
291	2674
0	0
0	5
0	5
0	5
0	5
0	4
0	4
0	0
0	0
5865	0
1	0
0	0
0	0
0	0
0	0
0	0
0	73
3	41
0	57
0	131
6	112
0	75
17	105
0	1
0	1
0	1
2	14
0	14
12	205
2	205
0	5
1	5
65	0
0	21
0	23
0	25
0	26
0	28
0	19
0	132
1	72
0	74
1	103
0	0
0	249
20	249
6	12
0	12
22	14
0	14
10	143
4	143
1085	0
0	180
0	148
0	137
1	156
0	104
50	104
0	0
1	0
1	13611
2142	13611
0	0
19	0
13	0
0	0
0	77
26	77
190	0
1	0
0	1064
0	1113
14	1069
0	919
0	1038
0	963
0	1214
0	1077
0	976
0	986
0	813
0	1087
0	1073
0	972
0	330
0	306
0	354
2	344
23	325
0	377
0	274
0	283
0	253
0	217
0	193
9	188
462	0
0	255
3	265
2	250
1	277
0	274
2	271
1	1111
124	1111
21	0
1	1190
0	1184
0	1266
2	1068
0	962
0	1075
0	1239
0	1126
0	1380
6	1203
89	8
0	12966
322	12966
131	0
0	67
0	53
0	66
0	74
0	0
0	146
0	142
0	134
0	148
0	137
0	140
0	153
0	142
0	146
0	135
0	131
0	142
0	135
0	153
0	145
0	139
0	163
0	174
0	162
0	178
0	168
0	174
0	141
0	149
0	118
0	119
0	127
0	0
78	0
1	0
1	476
0	499
0	515
0	524
0	541
5	511
0	516
0	405
0	378
0	394
0	371
6	353
0	415
0	362
1	396
0	352
1	32
0	32
15	0
0	0
1	211
0	184
5	137
2	167
0	183
5	164
73	621
3	616
14	621
0	417
0	0
0	80
2	84
2	95
2	80
0	1400
0	1395
0	1411
0	1384
0	1357
1	1400
0	1368
3	11
0	11
1	11
33	1544
0	62
0	1532
3	1533
0	1546
0	207
0	201
1	201
0	196
0	211
0	186
0	200
2	200
0	183
8	132
6	132
0	0
0	0
35	281
0	281
0	2
0	2
1399	0
504	0
196	0
0	1207
0	1105
9	1081
0	1110
7	0
18	0
0	40
0	36
0	39
1	32
0	43
0	40
0	50
0	50
0	51
0	50
0	44
0	41
0	49
0	49
0	189
0	185
0	192
0	192
2	187
0	187
20	0
1	37
0	60
19	66
0	71
473	1
175	1
8	0
0	389
0	448
2	391
5	350
0	335
0	394
0	118
0	102
3	141
0	125
1	73
1	68
0	78
2	71
0	435
6	282
21	434
3	435
1	434
0	425
7	440
0	482
0	429
0	455
0	446
0	363
0	429
0	441
1	371
0	459
1	411
0	399
0	169
15	169
93	2120
68	2120
5	0
0	0
1	231
209	231
81	0
618	0
0	223
32	223
24	314
2	47
3	314
24	458
10	458
0	467
1	443
4	422
0	450
1	0
0	0
22	138
6	138
2	636
0	626
0	626
8	632
0	144
0	133
0	112
0	143
0	132
0	105
0	122
0	137
0	134
0	174
0	162
0	133
0	124
294	0
0	0
0	0
5	345
1	317
0	374
12	346
5	346
0	47
3	46
0	46
0	47
0	47
0	47
30	3856
1	3856
0	0
1374	371
0	0
0	0
60	0
0	0
2	135
0	224
0	258
0	247
0	140
0	213
76	569
1	569
34	0
0	122
1	97
0	99
0	105
0	103
0	108
2	103
0	89
0	98
0	91
0	100
0	114
8	2
232	0
0	0
0	3
0	3
0	3
3	226
12	226
2702	0
0	161
4	141
0	131
0	99
0	124
0	13
2	18
0	21
0	16
1	18
18	3670
570	3690
1	2796
0	0
84	0
20	0
0	0
4356	0
0	203
2	224
1	169
0	245
0	182
0	0
4	0
0	0
0	0
83	0
0	316
0	347
2	322
1	327
0	0
0	0
12	94
0	94
16	126
2	126
0	74
0	69
0	67
0	68
0	76
1	70
1	126
0	205
1	193
2	213
0	0
3	0
0	0
100	0
2	326
0	341
2	355
1	345
0	336
0	19
3	19
1	6
1	6
1	1299
75	1500
7	1325
2173	0
0	0
0	0
0	507
365	507
0	90
24	85
1	91
0	90
1	89
0	1072
0	697
0	1023
0	1157
2	1069
2	1046
0	24
0	21
0	25
0	21
0	17
1	19
0	22
1	697
80	697
17	67
3367	438
179	0
0	237
0	232
0	219
0	214
0	236
0	224
0	260
0	240
0	255
0	233
2	223
1	235
0	243
4	196
450	0
0	6
0	6
0	5
0	0
29	0
69	0
0	304
0	328
0	283
0	318
0	314
0	332
0	324
0	349
0	222
0	212
0	234
5	107
0	107
1	106
1445	18
1	94
6	93
0	88
0	93
72	0
0	1857
15	1875
1	1856
0	1963
0	1855
3	1539
0	1887
0	1746
0	1742
0	1770
0	1866
0	1790
4	0
0	35
2	37
0	41
0	5
78	0
0	1590
3	1601
0	1602
0	1676
0	1589
1	1601
0	1508
0	166
0	215
0	183
0	1538
0	1452
0	1430
0	1357
0	1462
0	1392
0	1460
0	1374
0	1446
0	1407
0	1246
0	1342
0	1351
0	1429
1	0
0	510
1	477
0	467
0	488
1	353
5	2431
173	2451
4	2453
11	2444
0	0
0	0
523	0
3	485
3	439
0	526
0	464
0	434
0	484
52	1137
0	1137
110	0
0	168
0	138
1	142
21	2913
83	2272
52	2181
445	0
139	0
2	5128
1184	8053
2	6441
0	55
0	55
1	55
2	55
0	55
0	175
1	1226
0	1229
0	1201
0	1206
1	1213
0	1234
9	1201
0	1261
2	1246
2	1168
2	25
1	74
5	100
1	100
2	99
0	0
2	0
366	0
0	431
0	303
0	437
0	426
4	5
1	5
0	0
1	9
1	9
0	105
0	99
0	112
0	104
0	136
0	106
0	109
0	109
0	110
0	100
0	113
9	2286
0	2455
3	2234
16540	0
477	2647
9	2647
5	34
0	11
0	60
0	35
0	57
0	38
0	3503
0	4553
4	4299
3	4299
1	4026
836	0
0	0
0	0
2	0
0	0
0	0
2931	0
0	25
1	27
1	25
0	27
0	26
0	26
0	28
0	27
0	27
0	4
0	4
0	4
0	0
1	1201
0	1228
1	1199
0	1343
108	516
0	516
1	251
0	247
7	294
57	0
0	285
0	337
0	334
0	337
1	328
0	399
0	272
71	0
0	0
15	176
0	176
3	0
3	288
52	288
1	282
4	20
0	20
1	0
2	1244
4	1308
0	1400
16	1022
0	0
112	223
3	223
23	0
98	564
14	562
4	564
0	0
0	100
4	100
1	94
64	0
0	0
1781	0
0	0
1573	0
0	59
0	55
0	52
1	528
0	597
0	515
0	0
0	216
0	206
0	210
0	217
0	223
1	213
2	209
0	737
0	511
239	892
0	897
5	897
0	894
11	41
0	41
1007	0
5	0
1069	0
0	532
0	501
0	465
0	496
760	0
0	1279
0	1369
0	1317
0	731
5753	763
0	158
0	116
0	128
0	125
6	127
0	182
2	170
0	172
0	162
0	160
57	0
0	1288
1	1452
74	1643
0	1452
967	0
0	610
94	610
4	0
0	0
0	0
0	416
0	349
5	350
3	355
2	368
0	350
26	476
10	476
64	0
0	37
0	40
0	38
1765	0
0	275
0	265
0	299
0	311
0	301
2	285
0	240
4	200
3	174
0	205
0	263
0	252
8	249
0	216
155	0
7	224
55	279
10	292
0	292
0	572
0	518
0	409
0	463
0	558
3	182
52	180
0	186
40	184
1	0
2745	0
8	0
0	165
0	153
2	144
2	0
0	0
0	0
212	0
135	0
15	0
7	0
1	199
69	215
19	208
0	0
0	0
5	74
0	288
0	291
0	313
0	292
0	270
0	299
0	277
0	242
30	0
0	445
0	415
0	431
0	395
125	0
0	0
1493	0
825	0
0	204
0	166
0	162
0	200
0	141
3	188
6	243
1	258
0	281
0	503
0	433
