UniqueCount	AmbigCount
83	0
0	137
2	107
3	112
0	109
0	115
7	44
0	13
0	12
0	11
0	905
15	905
7	0
2	908
46	1555
0	1277
1	1277
0	75
0	67
3	66
0	75
1	64
1	74
0	75
0	67
0	73
10	67
0	67
0	0
1	1136
41	1136
4	1374
41	1137
3430	0
11	3161
256	4055
1	1927
0	3159
1	50
0	50
0	50
0	0
443	2172
0	2172
1	53
104	53
3	457
0	440
2	435
0	452
0	446
0	506
1	5
1	5
44	189
0	189
28	189
185	194
8	194
26	0
2	0
2	70
19	70
137	0
0	993
0	973
0	984
0	982
0	971
2	977
0	964
0	956
32	0
293	0
2	51
0	51
0	54
0	51
0	54
186	0
0	199
28	200
3	200
0	0
0	0
19	114
0	118
1	67
0	60
263	1472
3	1472
1	0
1	0
0	16966
4	16757
1	17141
0	17164
0	17509
1	16878
0	17084
1	17216
0	0
0	57
0	61
0	56
2	61
0	46
2	33
0	57
384	0
0	2
2	2
0	2
73	0
0	37
0	37
0	56
10	56
0	39
0	56
13	11
0	11
68	0
0	0
0	0
161	0
2	353
39	353
0	287
28	287
0	94
0	108
0	127
0	90
0	104
0	123
1	52
0	0
0	0
0	0
2697	0
0	0
0	5
1	5
83	545
5	479
19	410
0	399
5	449
301	0
69	614
3	614
0	11
0	8
0	9
0	9
0	8
2	0
33	1451
161	1451
6	1658
0	1908
61	1772
0	1431
0	19
0	21
0	19
0	21
0	15
42	0
9	52
0	52
35	0
238	0
807	0
0	1647
0	1087
0	1637
146	1891
630	0
7	34
0	34
0	34
0	797
0	754
0	744
0	737
0	739
1	763
0	853
0	702
0	704
0	729
0	796
0	798
0	776
23	675
0	27
0	30
0	27
0	19
0	23
0	21
5	0
0	155
0	125
0	145
0	152
0	148
2	0
0	35
0	31
0	29
1	31
0	29
5	586
0	535
0	530
0	528
0	528
5	581
2	579
0	11
2	71
12	71
44	31
0	31
94	224
3	224
0	90
2	90
0	89
1	89
7	82
2	8
0	8
1	8
0	40
0	36
0	41
5	28
0	37
0	36
0	34
0	32
0	38
0	38
0	318
0	319
0	308
0	309
0	332
0	341
0	333
0	340
71	0
7	5333
3	5492
0	5847
0	5665
0	5528
6	5600
0	5654
3	5537
3	5335
9	5508
3	625
0	605
91	696
3	0
22	575
163	575
11	309
2	309
39	2
0	319
0	261
0	320
3	258
0	378
0	305
0	0
0	40
0	41
0	43
0	38
0	0
245	0
1	702
12	744
3	559
35	739
0	829
4	691
0	195
0	208
0	191
2	210
1	209
4	191
3	207
1	192
0	232
0	203
2	210
4	207
0	181
0	220
0	217
13	208
1	208
0	149
37	149
0	386
0	404
0	444
1	426
0	1927
1	1912
0	1935
0	1977
0	1885
1	905
13	1010
0	692
0	0
240	0
0	100
39	100
0	62
0	180
0	199
5	186
0	184
0	186
2	237
0	218
3	160
2	0
0	0
111	0
152	0
1	37
3	37
0	0
1	0
1	0
0	0
11	2685
0	2768
7	2717
75	472
21	460
46	472
0	360
0	293
0	354
0	302
0	311
0	309
0	315
0	257
0	266
0	312
0	318
0	269
0	323
0	329
0	271
0	280
0	284
1	284
409	0
0	1155
0	1048
0	1027
0	992
0	1099
0	971
5	1026
502	0
0	0
1499	0
0	344
0	381
0	351
1	341
0	339
0	379
6	338
0	313
0	349
0	331
0	355
0	325
2957	0
73	72
17	72
267	0
99	0
0	4
0	5
0	5
1	1631
9	1542
0	1734
18	1610
30	1492
0	0
4	42
0	39
2	44
0	37
0	0
2	0
0	0
6	308
6	308
67	469
0	469
0	1516
4	1679
97	1728
14	1672
124	0
0	109
0	136
0	108
0	136
0	115
0	115
0	109
0	107
0	129
0	94
0	112
0	117
0	107
0	130
1098	0
0	4
0	4
0	0
516	0
157	0
0	3
0	3
0	3
2	836
5	838
5	836
0	864
0	862
0	2
0	2
227	0
111	0
62	0
0	0
0	2
0	1
2	2
2	0
2	278
0	277
1	306
0	278
1	218
69	0
0	3
10	15
0	3
0	15
0	0
0	0
11	0
1	283
40	283
0	16
0	12
1	10
2	12
0	10
0	8
2	764
0	553
24	816
0	0
3	0
73	2773
316	2773
0	0
0	7
0	7
0	7
0	7
0	7
0	7
0	0
0	0
6198	0
0	0
0	0
0	0
0	0
0	0
0	0
0	80
5	50
0	65
0	158
4	137
0	88
19	127
0	2
0	3
0	3
6	16
0	16
13	189
3	189
1	5
0	5
54	0
0	20
0	22
0	22
0	24
0	24
0	21
0	121
2	65
0	69
0	97
0	0
0	316
22	316
3	14
0	14
25	15
0	15
16	150
1	150
1150	0
0	151
0	127
0	126
4	126
0	129
53	129
0	0
13	0
1	14270
2194	14270
0	0
25	0
11	0
0	0
1	94
23	94
190	0
2	0
0	1091
0	1152
9	1095
1	941
0	1050
0	973
0	1270
0	1111
0	993
0	1001
0	792
0	1119
0	1103
0	985
0	343
0	313
0	361
4	350
23	330
0	383
1	277
0	291
0	237
0	201
0	182
8	173
498	0
0	315
4	329
2	296
3	329
0	336
9	326
0	1132
141	1132
13	0
2	1186
1	1136
0	1244
1	1088
0	893
0	1031
0	1234
0	1096
0	1382
13	1205
91	13
0	13478
363	13478
129	0
0	71
0	48
0	64
0	84
0	0
0	121
0	144
0	121
0	155
0	154
0	134
0	146
0	145
0	124
0	123
1	113
0	133
0	110
0	142
0	143
0	137
0	149
0	160
0	160
0	179
0	173
0	163
0	121
0	161
0	120
0	135
0	127
0	0
82	0
0	0
0	473
0	494
0	520
0	525
0	551
4	516
1	521
0	378
0	361
1	380
0	351
6	334
0	386
0	342
0	367
0	334
0	37
0	37
10	0
0	0
0	224
0	198
5	143
1	182
0	194
5	167
83	688
5	681
29	688
0	452
0	0
0	85
4	92
3	98
2	85
0	1461
0	1458
0	1473
0	1446
0	1410
0	1463
0	1422
0	4
1	4
0	4
35	1596
0	71
1	1582
1	1585
2	1596
0	189
0	194
1	191
0	189
0	201
0	176
0	191
6	192
0	171
11	127
19	127
0	0
0	0
58	305
2	305
1	0
0	0
1482	0
479	0
209	0
0	1326
2	1214
2	1188
0	1217
3	0
16	0
0	33
0	32
0	29
0	25
0	35
0	33
0	44
0	42
0	47
0	42
0	39
0	38
0	39
0	38
0	217
0	201
0	220
0	214
0	209
0	211
31	1
3	52
0	76
22	77
0	83
482	0
150	0
3	1
0	420
0	488
1	402
3	389
0	335
0	402
0	123
0	102
2	138
0	117
0	65
0	62
0	73
0	65
0	460
5	294
21	460
2	460
0	460
0	448
7	473
0	499
0	461
0	474
0	467
0	365
0	454
0	468
2	373
1	481
0	413
0	397
0	156
20	156
102	2169
53	2169
2	0
0	0
0	251
221	251
84	0
696	0
0	237
31	237
24	342
2	46
0	342
20	455
5	455
0	493
5	472
7	448
0	456
1	0
0	0
20	128
2	128
2	659
1	650
0	650
14	656
0	157
0	133
0	110
0	166
0	140
0	111
0	137
2	142
0	152
0	196
0	170
1	142
0	129
287	0
0	0
0	0
3	361
1	336
0	386
20	362
6	341
0	71
3	70
0	70
2	72
0	71
4	72
44	3987
1	3987
0	0
1486	392
0	0
0	0
42	0
0	0
0	132
0	167
0	198
0	204
0	133
0	173
85	614
1	614
50	0
0	100
0	79
0	86
1	89
1	77
0	86
2	81
0	71
0	71
0	73
0	73
0	87
14	3
225	0
0	0
0	6
0	6
1	7
3	250
10	250
2821	0
0	172
2	148
0	132
0	109
0	145
0	11
0	12
1	14
0	13
2	11
25	3898
626	3920
0	2951
0	0
69	0
15	0
0	0
4526	0
0	227
2	223
0	199
0	257
0	205
2	0
3	0
0	0
0	0
74	0
0	281
0	314
1	295
4	296
0	0
0	0
25	107
0	107
26	125
4	125
0	74
0	73
0	70
0	64
0	77
0	72
2	117
0	207
0	196
4	217
3	0
7	0
0	0
114	0
0	316
0	329
1	344
0	330
0	330
0	24
3	24
0	3
0	3
0	1346
81	1559
3	1404
2234	0
0	0
0	0
0	496
403	496
0	129
20	124
0	133
1	132
0	131
1	1081
0	730
0	1031
0	1165
4	1054
1	1032
0	16
0	16
0	18
0	16
0	16
2	16
0	19
0	679
89	679
6	67
3743	459
192	0
0	256
0	254
0	227
0	225
0	247
0	250
0	278
0	276
0	276
0	268
3	246
0	254
0	279
5	206
457	0
0	9
0	9
0	8
0	0
31	0
70	0
0	325
0	348
0	313
0	327
0	313
0	350
0	331
0	360
3	239
0	226
0	249
3	104
0	104
2	102
1475	9
0	107
7	107
0	103
0	107
91	0
0	1885
21	1909
0	1884
0	2011
0	1864
4	1549
0	1925
5	1793
1	1794
0	1831
0	1927
0	1841
8	0
0	29
0	31
0	36
0	4
70	0
0	1735
2	1764
0	1763
0	1831
1	1753
0	1735
3	1668
0	193
0	236
0	197
0	1584
0	1518
0	1467
0	1395
0	1508
1	1438
0	1515
0	1449
0	1490
0	1464
0	1271
0	1394
0	1367
0	1486
3	0
0	505
0	488
0	451
0	484
2	361
3	2470
182	2499
0	2500
13	2488
0	0
0	0
606	0
3	544
3	457
0	588
0	479
0	508
0	519
50	1243
0	1243
120	0
0	197
0	153
2	171
19	2951
70	2262
54	2239
467	0
130	0
3	5637
1312	8780
0	6897
0	71
0	71
1	71
3	71
1	68
0	184
0	1305
0	1306
0	1278
1	1306
3	1313
0	1311
11	1279
0	1348
0	1333
6	1208
0	23
0	64
3	88
1	88
1	86
0	0
0	0
381	0
0	428
1	313
0	451
1	434
2	9
0	9
0	0
0	5
0	5
0	124
0	111
0	131
0	122
0	163
0	137
0	139
0	118
0	135
0	124
0	137
18	2285
1	2477
4	2244
17077	0
467	2741
14	2741
1	42
0	12
0	72
0	39
0	73
0	38
0	3648
0	4798
14	4504
2	4504
0	4268
949	0
0	0
0	0
11	0
0	0
0	0
2819	0
0	19
1	21
1	19
0	21
0	20
0	20
0	21
0	20
0	20
0	3
0	3
1	3
0	0
0	1214
2	1249
0	1211
0	1377
79	509
2	509
1	237
1	254
8	288
65	0
0	290
0	311
0	330
2	320
5	307
0	370
0	271
73	0
0	0
27	170
0	170
6	0
4	252
48	252
0	250
1	20
0	20
1	0
2	1260
2	1349
0	1417
15	1032
0	0
96	217
1	217
29	0
102	543
21	537
3	543
0	0
0	114
1	114
0	109
79	0
0	0
1805	0
0	0
1565	0
0	64
0	63
0	59
1	578
0	673
2	585
0	0
0	195
2	186
0	187
0	192
1	200
0	190
2	188
0	705
1	498
260	860
0	865
8	865
0	865
15	51
0	51
1024	0
6	0
1067	0
0	562
0	543
0	503
0	522
792	0
0	1329
0	1430
1	1384
0	751
5864	788
0	178
0	136
0	147
0	148
3	153
0	198
0	186
0	182
0	179
0	175
52	0
0	1335
1	1540
69	1725
1	1540
1046	0
0	709
99	709
7	0
0	0
0	0
0	474
0	408
5	408
4	420
2	416
0	408
35	482
8	482
70	0
0	31
1	36
0	26
1893	0
0	318
0	296
0	326
0	349
0	327
3	323
0	277
1	239
2	193
0	211
0	248
0	242
8	236
0	217
161	0
2	229
80	284
9	298
0	298
0	628
0	562
0	462
0	528
0	615
2	182
44	179
2	185
43	182
2	0
2745	0
5	0
0	164
2	152
2	145
8	0
0	0
0	0
241	0
137	0
16	0
11	0
2	167
67	183
28	169
0	0
0	0
4	79
0	313
0	334
0	352
0	332
0	314
0	339
0	321
0	254
31	0
0	516
0	479
2	497
0	460
118	0
0	0
1557	0
852	0
0	193
0	159
0	169
0	203
1	139
1	182
3	250
3	248
0	277
0	569
0	486
0	629
0	557
0	709
7	544
2	521
8111	0
0	685
0	666
0	633
5	607
0	652
2	633
2	654
184	0
54	0
2	0
0	446
0	444
0	426
0	438
0	414
0	444
0	458
0	401
1	395
4	387
0	450
6	407
0	408
0	415
0	11
0	11
0	23
4	42
0	39
108	487
0	487
0	0
0	0
0	0
0	0
0	0
0	57
8	57
0	53
1	28
1	28
0	578
0	604
0	583
3	580
0	547
0	550
0	577
0	580
5	580
0	524
0	498
2	577
1	0
9	0
0	442
6	484
9	439
0	191
0	240
0	244
1	245
0	273
0	250
0	241
0	267
71	0
0	764
17	767
4	767
0	707
0	158
106	221
1	227
0	0
3	12
1	12
0	205
0	218
0	191
0	215
0	205
0	242
13	0
0	442
1	318
2	312
5	339
6	39
0	39
5	0
0	325
0	275
0	306
8	227
0	232
0	218
34	0
1	666
68	666
0	0
63	931
5	931
0	0
0	25
0	17
0	31
0	39
0	35
0	21
7	0
104	268
0	268
0	1263
0	1057
0	1060
0	1056
0	1044
0	1096
0	1284
0	1260
1	1276
0	1278
0	1302
0	1288
7	0
0	0
0	0
0	0
0	226
0	226
10	223
0	127
3	117
0	119
0	7
0	7
0	6
0	6
0	0
1	280
0	330
0	281
0	285
6	477
0	499
3	469
54	0
0	0
0	0
0	118
0	113
1	112
0	104
0	99
0	0
54	0
0	51
0	43
0	53
0	42
0	45
0	61
0	2
0	2
0	2
0	2
0	113
2	89
1	97
0	113
0	103
0	150
1	152
0	138
0	137
0	140
0	134
0	133
0	130
0	112
0	139
0	127
0	113
0	88
0	125
0	285
8	285
53	17
0	0
27	174
0	162
1	22
6	25
5	0
66	0
3	0
0	38
0	33
0	36
0	22
0	15
0	47
0	41
3	34
0	36
5	39
0	36
0	30
0	30
0	283
0	317
0	296
0	312
0	338
0	322
0	0
0	356
2	330
0	305
2	408
0	357
107	0
0	28
0	32
0	33
3	30
0	32
0	525
0	483
0	496
0	475
0	545
0	517
0	514
1	507
0	526
0	553
1	524
0	544
0	534
113	0
0	230
13	235
2	240
0	271
146	7983
3	6936
1	6936
0	6090
0	123
2	91
5	123
0	344
0	356
0	346
0	358
0	358
0	341
0	329
0	393
0	382
0	367
0	362
1	378
0	379
0	366
0	375
0	348
1	389
0	314
0	323
0	343
0	325
2	372
2	354
0	0
0	1
0	1
0	656
0	631
1	631
0	684
0	650
9	523
7	0
1	188
0	210
0	169
0	217
0	226
0	156
0	207
7	193
0	236
0	204
0	199
3	188
0	224
0	198
0	209
970	0
0	0
0	0
0	0
1	647
0	796
18	728
9	727
20	725
0	111
0	114
0	121
0	130
0	116
0	117
0	128
0	131
0	142
0	124
0	127
0	133
0	804
1	798
0	838
0	824
0	824
0	815
0	797
0	795
4	30
7	30
0	1
0	0
1473	1455
3	1455
62	95
2	95
7	0
1	0
10	1121
0	1264
0	1499
0	1407
1	1486
2	1259
0	5
4	52
1	79
0	77
0	54
27	131
7	131
0	244
4	247
21	247
4	21
1	21
3	31
0	31
173	0
28	375
4	341
0	298
0	0
1	293
0	154
0	317
0	274
0	0
0	0
59	0
