UniqueCount	AmbigCount
97	0
0	276
2	212
2	245
1	235
2	253
12	80
0	50
0	49
1	38
3	1422
35	1422
9	0
0	787
37	1285
0	1077
0	1077
0	33
0	29
0	31
0	30
0	30
0	29
0	32
0	27
1	31
42	236
1	236
0	0
1	1596
37	1598
2	1895
73	1576
3623	0
4	3249
245	4237
1	2047
2	3242
1	127
6	127
1	126
0	0
152	818
1	818
0	28
41	28
0	887
1	886
3	841
2	875
0	862
0	991
2	7
0	7
120	498
0	497
40	498
306	345
14	345
150	0
105	0
1	52
11	52
195	0
0	993
0	939
0	968
0	964
0	935
0	962
0	958
0	934
62	0
396	0
21	283
4	287
1	303
0	283
0	299
26	0
1	263
13	263
5	263
0	0
0	0
32	243
0	269
0	161
0	155
287	1855
8	1855
0	0
0	0
1	18642
4	18336
4	18862
1	18842
0	19216
0	18449
1	18811
3	18871
0	0
1	279
0	287
0	289
13	296
0	223
2	175
0	288
652	1
0	2
0	1
1	2
323	0
0	57
0	56
0	75
15	75
1	52
0	76
14	7
0	7
49	0
0	0
0	0
129	0
11	1179
142	1179
2	441
42	441
0	255
0	293
0	330
0	244
0	282
0	319
1	161
0	2
0	2
0	0
1720	0
0	0
0	12
1	12
74	590
10	538
16	458
0	439
2	483
198	0
71	740
0	740
0	4
0	4
0	4
0	4
0	3
1	0
22	2108
263	2108
2	2214
0	2525
48	2332
2	1842
0	78
0	105
0	86
0	95
0	91
22	0
7	43
0	43
21	0
185	0
1247	0
0	4329
0	2741
0	4294
346	4845
932	0
11	33
0	33
0	31
0	837
0	813
0	772
0	791
0	792
3	833
0	911
1	739
0	743
0	754
0	835
1	845
0	810
18	716
0	33
0	35
0	29
0	49
0	59
0	53
21	0
0	129
0	109
0	132
0	126
0	135
16	0
0	36
0	36
0	33
1	30
0	38
0	440
0	398
0	400
0	393
1	394
9	441
1	435
1	27
3	129
9	129
52	29
0	29
145	360
4	360
0	204
4	206
2	203
1	200
9	186
11	15
0	16
2	14
0	71
0	58
0	70
4	49
0	57
0	63
0	57
0	50
2	68
0	70
0	474
0	478
0	449
0	453
0	466
0	498
0	470
0	494
155	0
0	4423
3	4506
0	4821
0	4702
2	4571
8	4629
0	4702
3	4538
